,ID,縣市,單價,wgs84_x,wgs84_y
450,TR-451,桃園市,0.9737726941395052,24.943249077320377,121.21542490854807
456,TR-457,桃園市,1.6296084024856448,25.011410840108553,121.2956476370992
463,TR-464,桃園市,1.4188040676601,25.025278628567868,121.29998127829919
464,TR-465,桃園市,0.8566591747919803,24.978545574909944,121.3012545310523
491,TR-492,桃園市,1.254845140573565,24.96362211234324,121.25775994486678
496,TR-497,桃園市,1.7467219218331695,24.996982855074712,121.30934357801183
529,TR-530,桃園市,1.0440408057480202,24.953485737656095,121.26151191383082
531,TR-532,桃園市,1.2314224367040598,24.964576775554555,121.22584140287904
535,TR-536,桃園市,1.254845140573565,25.00849889629778,121.3155744879929
544,TR-545,桃園市,1.2079997328345549,24.926690362450273,121.29029678116918
548,TR-549,桃園市,1.189261569738951,24.984295101893963,121.30641941261746
555,TR-556,桃園市,2.468141201013923,25.01518406295972,121.3004521472411
575,TR-576,桃園市,1.4890721792686148,24.954406596639846,121.29534301417682
592,TR-593,桃園市,1.27826784444307,24.93085080984934,121.28174193397517
596,TR-597,桃園市,1.13773162122604,25.061368737377588,121.29789842554645
606,TR-607,桃園市,1.6061856986161398,25.043822791291745,121.29541808520783
611,TR-612,桃園市,1.254845140573565,24.96311161505539,121.16602917929701
616,TR-617,桃園市,1.7701446257026745,24.995403857015155,121.2955498914371
626,TR-627,桃園市,1.18457702896505,25.006440666081993,121.30243215044838
627,TR-628,桃園市,1.0674635096175251,24.916849126217745,121.20315230621036
645,TR-646,桃園市,1.0440408057480202,24.98427999549916,121.30498307412017
646,TR-647,桃園市,1.4984412608164168,25.020138190964495,121.25850206685894
648,TR-649,桃園市,1.27826784444307,24.95871798338736,121.26389980709385
666,TR-667,桃園市,0.8566591747919803,24.945395446443182,121.29576713216751
675,TR-676,桃園市,1.32511325218208,24.96369343549671,121.2248890147413
722,TR-723,桃園市,1.5124948831381198,25.00234137017994,121.2079687832492
723,TR-724,桃園市,1.123677998904337,24.989432989281212,121.2879476592293
726,TR-727,桃園市,1.18457702896505,25.015509443212434,121.31765327340933
729,TR-730,桃園市,1.0440408057480202,24.945093301725,121.24865075823475
732,TR-733,桃園市,1.6530311063551495,25.012271999737838,121.29389602268284
733,TR-734,桃園市,1.55934029087713,25.05665281385833,121.299482749796
735,TR-736,桃園市,1.09088621348703,25.01927913473001,121.4113954165367
738,TR-739,桃園市,1.5827629947466348,25.05754397045283,121.37248227799496
755,TR-756,桃園市,1.4656494753991098,24.953070537945845,121.2101141401234
762,TR-763,桃園市,1.5359175870076247,25.02825150910534,121.29870032818687
779,TR-780,桃園市,1.8029364111199817,25.045764683067667,121.29500649842629
786,TR-787,桃園市,0.9269272864004954,25.007466891180133,121.29493477091631
795,TR-796,桃園市,1.0674635096175251,24.987382190661616,121.29327219284906
810,TR-811,桃園市,1.18457702896505,25.038844990930684,121.28786471850559
818,TR-819,桃園市,1.4656494753991098,24.953532281430938,121.20919393433567
833,TR-834,桃園市,1.114308917356535,25.003735337460032,121.31822732143479
845,TR-846,桃園市,1.8169900334416844,25.006634526039644,121.29124725875337
851,TR-852,桃園市,1.09088621348703,24.987729727199234,121.29558107049506
861,TR-862,桃園市,1.2314224367040598,25.001921679687698,121.34216768328717
868,TR-869,桃園市,1.6530311063551495,25.003248116768592,121.29622252139707
875,TR-876,桃園市,1.37195865992109,25.01833046102615,121.29365282989394
879,TR-880,桃園市,0.9737726941395052,24.945013448666668,121.24780889282566
886,TR-887,桃園市,1.147100702773842,25.023188733324957,121.30213628368246
890,TR-891,桃園市,1.0674635096175251,24.978833625453607,121.24787661826433
893,TR-894,桃園市,1.301690548312575,25.04197876659893,121.29199466167029
920,TR-921,桃園市,1.2079997328345549,24.97406852624988,121.30075829583438
942,TR-943,桃園市,1.5359175870076247,25.005987072190678,121.20269432239797
953,TR-954,桃園市,1.301690548312575,24.963105033545485,121.26431521907509
969,TR-970,桃園市,1.8544663596328923,24.998747381967878,121.28940583303752
988,TR-989,桃園市,0.6224321360969305,24.921031451961788,121.1804176607017
993,TR-994,桃園市,1.386012282242793,25.005185032446885,121.21451235448878
998,TR-999,桃園市,0.9737726941395052,24.981618831921327,121.27119936400804
1002,TR-1003,桃園市,1.5968166170683376,24.964799849886976,121.2154326971654
1020,TR-1021,桃園市,2.416611252501012,25.015155193886645,121.30133388926839
1025,TR-1026,桃園市,1.0440408057480202,24.964521542720334,121.21434277392754
1043,TR-1044,桃園市,1.301690548312575,25.040420786359547,121.28999905507465
1050,TR-1051,桃園市,1.114308917356535,24.954891928490007,121.26278249311619
1067,TR-1068,桃園市,1.676453810224655,25.04146482334241,121.28701856316982
1079,TR-1080,桃園市,0.9503499902700004,24.990668361968407,121.29788629917073
1094,TR-1095,桃園市,0.8800818786614852,24.912459191354834,121.16862437759606
1113,TR-1114,桃園市,1.7935673295721797,24.9917466430375,121.29135085253994
1115,TR-1116,桃園市,1.264214222121367,24.92870133032859,121.28212319067688
1134,TR-1135,桃園市,1.4188040676601,25.040318526554284,121.28686724477906
1136,TR-1137,桃園市,0.9456654494960992,24.934124112204298,121.24846041787222
1138,TR-1139,桃園市,1.0440408057480202,24.91000552051215,121.17466972747096
1141,TR-1142,桃園市,1.114308917356535,24.960167806720253,121.16652041326448
1165,TR-1166,桃園市,1.114308917356535,25.05652058025162,121.29789661598748
1167,TR-1168,桃園市,1.4890721792686148,25.01684100162759,121.31558590050369
1173,TR-1174,桃園市,1.09088621348703,24.985996203225852,121.28165945664016
1178,TR-1179,桃園市,1.09088621348703,24.943588304514105,121.20536474541537
1181,TR-1182,桃園市,1.2314224367040598,24.971109378654848,121.25086220306126
1186,TR-1187,桃園市,1.4890721792686148,25.000167243184006,121.20674658122861
1187,TR-1188,桃園市,0.6458548399664354,24.91974689409341,121.25083739898261
1188,TR-1189,桃園市,1.2314224367040598,24.909046676686284,121.17622261007222
1189,TR-1190,桃園市,1.0674635096175251,24.99410740897485,121.28910768295407
1198,TR-1199,桃園市,1.4890721792686148,25.054030863345687,121.38357206394689
1204,TR-1205,桃園市,1.1517852435477431,25.005573054280266,121.344367290439
1206,TR-1207,桃園市,1.301690548312575,25.047789179076,121.38481128366537
1209,TR-1210,桃園市,1.2314224367040598,25.017007544334778,121.40018180852573
1226,TR-1227,桃園市,2.051217072136734,25.005733364156463,121.21616782424479
1231,TR-1232,桃園市,1.0299871834263172,24.971444804627296,121.29900872492124
1238,TR-1239,桃園市,1.7701446257026745,25.022517494952393,121.30368038098791
1247,TR-1248,桃園市,1.0674635096175251,24.987999996582452,121.31351125686254
1248,TR-1249,桃園市,1.7935673295721797,25.011756122547848,121.30351520231235
1255,TR-1256,桃園市,0.7629683593139605,24.991230509498337,121.29668901751835
1256,TR-1257,桃園市,1.0206181018785152,25.00072908182741,121.31815022969543
1274,TR-1275,桃園市,1.5546557501032288,25.0505847273353,121.36090524559205
1275,TR-1276,桃園市,1.32511325218208,24.993215407819655,121.28347884523969
1282,TR-1283,桃園市,1.0674635096175251,24.961826016967112,121.30523473532095
1303,TR-1304,桃園市,1.9903180420760211,25.001539837228062,121.20654083208237
1304,TR-1305,桃園市,1.676453810224655,25.011454668933816,121.21173916659883
1317,TR-1318,桃園市,1.1049398358087332,24.986452774541593,121.33575550591733
1352,TR-1353,桃園市,1.301690548312575,24.913466111302945,121.1800007585339
1360,TR-1361,桃園市,1.395381363790595,24.963604206108613,121.30542729446353
1363,TR-1364,桃園市,1.5359175870076247,25.016847887457363,121.26079387039186
1373,TR-1374,桃園市,1.479703097720813,25.04065721949841,121.289127525986
1380,TR-1381,桃園市,1.348535956051585,25.04649753046322,121.3780185821253
1406,TR-1407,桃園市,0.9269272864004954,25.054192987456386,121.17865960158504
1409,TR-1410,桃園市,1.100255295034832,24.991548608268204,121.28639732732827
1428,TR-1429,桃園市,1.676453810224655,24.997377850518774,121.29715947869869
1435,TR-1436,桃園市,1.9809489605282196,25.02312156123505,121.2996391413046
1443,TR-1444,桃園市,1.114308917356535,24.99210397433352,121.27435271634735
1444,TR-1445,桃園市,1.7467219218331695,25.012234988480266,121.22146997541346
1447,TR-1448,桃園市,0.8800818786614852,24.90872842330657,121.17812287056832
1453,TR-1454,桃園市,1.4188040676601,24.994488409682425,121.29735065742433
1465,TR-1466,桃園市,1.114308917356535,25.03995910953395,121.39271479653995
1486,TR-1487,桃園市,2.2620214069622797,25.011166425378878,121.21127300915123
1492,TR-1493,桃園市,1.6296084024856448,25.041724570330512,121.28808946334809
1505,TR-1506,桃園市,2.098062479875745,25.01127407457979,121.21175867241175
1509,TR-1510,桃園市,1.9481571751109128,25.045328505857217,121.29186384817962
1510,TR-1511,桃園市,1.2079997328345549,25.061577211499756,121.19378578427934
1515,TR-1516,桃園市,1.7467219218331695,25.030238454754983,121.298338497392
1541,TR-1542,桃園市,1.222053355156258,25.002770003018103,121.3005309247116
1552,TR-1553,桃園市,1.161154325095545,24.992381856458323,121.27543310803608
1576,TR-1577,桃園市,1.161154325095545,24.98549635100426,121.28809697997248
1591,TR-1592,桃園市,1.0206181018785152,24.996494903025734,121.30074351107962
1594,TR-1595,桃園市,1.09088621348703,24.99663679769686,121.33168188224322
1597,TR-1598,桃園市,1.6998765140941594,24.990954550163693,121.31241917849127
1598,TR-1599,桃園市,1.348535956051585,25.022750902000347,121.29537753705146
1600,TR-1601,桃園市,1.6296084024856448,25.02359031747693,121.2169026097562
1604,TR-1605,桃園市,0.9737726941395052,24.965443797881548,121.22564490405053
1608,TR-1609,桃園市,1.27826784444307,25.00567585710057,121.31848990876703
1626,TR-1627,桃園市,0.9035045825309904,24.989805378102066,121.30051920772802
1632,TR-1633,桃園市,1.254845140573565,25.061316949523714,121.2967088945955
1643,TR-1644,桃園市,1.4422267715296049,24.9261788606999,121.2886916398024
1654,TR-1655,桃園市,0.9035045825309904,24.999955143889142,121.34145885700951
1657,TR-1658,桃園市,2.098062479875745,25.00024452150172,121.30816292784878
1663,TR-1664,桃園市,0.8847664194353864,24.96161817261066,121.29639020712588
1683,TR-1684,桃園市,1.301690548312575,24.974067515950246,121.32279625719474
1702,TR-1703,桃園市,1.8404127373111896,25.023406058315405,121.21941909759836
1706,TR-1707,桃園市,1.8872581450501995,25.01029534151264,121.29816150081459
1707,TR-1708,桃園市,1.395381363790595,25.005571981983948,121.22153728535676
1710,TR-1711,桃園市,0.9971953980090102,25.0203153244828,121.28974372475233
1716,TR-1717,桃園市,1.09088621348703,24.89390945742272,121.27533301814434
1719,TR-1720,桃園市,1.0674635096175251,24.99657570793349,121.31831785234438
1726,TR-1727,桃園市,1.5827629947466348,24.925627747333444,121.28888837326187
1727,TR-1728,桃園市,1.2079997328345549,25.050996317922905,121.29738771961702
1732,TR-1733,桃園市,0.9737726941395052,25.01562012727115,121.31655376678
1737,TR-1738,桃園市,1.395381363790595,25.053089090996796,121.2982748526347
1738,TR-1739,桃園市,1.27826784444307,25.040836473191252,121.28513418664765
1773,TR-1774,桃園市,1.09088621348703,25.049947037627298,121.28925833030114
1774,TR-1775,桃園市,1.058094428069723,25.013243896951337,121.3088195572618
1779,TR-1780,桃園市,1.6624001879029515,25.05627773284161,121.29744010873321
1787,TR-1788,桃園市,0.7629683593139605,24.979046412672567,121.31231975294234
1789,TR-1790,桃園市,1.4890721792686148,25.000926433517275,121.20616334407156
1791,TR-1792,桃園市,1.254845140573565,25.042305105117755,121.29132154156632
1796,TR-1797,桃園市,1.0440408057480202,24.95320607726642,121.26648265938806
1836,TR-1837,桃園市,0.9971953980090102,24.97193947919697,121.25645996535042
1857,TR-1858,桃園市,1.161154325095545,24.95622524831102,121.29789249672163
1882,TR-1883,桃園市,1.460964934625209,24.992509898174635,121.2841607545925
1884,TR-1885,桃園市,2.1683305914842594,24.996967103487606,121.29487007853861
1885,TR-1886,桃園市,1.5827629947466348,25.017023435122695,121.31470454199483
1920,TR-1921,桃園市,1.0206181018785152,24.948687035086206,121.23157579760303
1922,TR-1923,桃園市,1.37195865992109,24.964391166864154,121.22319670309207
1926,TR-1927,桃園市,1.0674635096175251,25.01350987412923,121.31966933257142
1935,TR-1936,桃園市,1.5124948831381198,24.977220868666382,121.32165551275278
1945,TR-1946,桃園市,1.8638354411806943,25.006201053257563,121.29130568036464
1957,TR-1958,桃園市,1.32511325218208,24.959794525071253,121.20519355328528
1962,TR-1963,桃園市,1.301690548312575,25.00766743622451,121.3159785666115
1977,TR-1978,桃園市,1.109624376582634,24.91564254072594,121.20736776636336
2044,TR-2045,桃園市,1.9106808489197045,25.011680283946554,121.3008498382726
2053,TR-2054,桃園市,1.395381363790595,25.015250404804444,121.26049325494598
2059,TR-2060,桃園市,1.5359175870076247,25.015988652809497,121.29541089672935
2060,TR-2061,桃園市,2.098062479875745,25.00296949920291,121.20423487436531
2091,TR-2092,桃園市,1.268898762895268,24.963694518652705,121.21183564896114
2095,TR-2096,桃園市,1.9341035527892092,25.012136060590866,121.22121219514497
2098,TR-2099,桃園市,1.7701446257026745,25.001193426886516,121.2089278229316
2099,TR-2100,桃園市,0.9737726941395052,24.96320793024962,121.25182666701133
2104,TR-2105,桃園市,1.5827629947466348,25.001685950804568,121.31396206945195
2146,TR-2147,桃園市,1.8169900334416844,25.01345944714028,121.20494577596247
2152,TR-2153,桃園市,1.376643200694991,24.96319998637049,121.25648146730192
2160,TR-2161,桃園市,0.9971953980090102,24.95562677409263,121.25555467576717
2186,TR-2187,桃園市,0.9737726941395052,25.01088052107528,121.1889108198823
2188,TR-2189,桃園市,1.0299871834263172,24.990568929593117,121.31117995069
2194,TR-2195,桃園市,1.5827629947466348,25.020418698428976,121.29228052582499
2195,TR-2196,桃園市,1.6296084024856448,24.93014697211211,121.28154230990025
2205,TR-2206,桃園市,1.6998765140941594,25.00901152007882,121.29905998479157
2213,TR-2214,桃園市,1.395381363790595,24.987325530889887,121.31652089828634
2214,TR-2215,桃園市,1.6202393209378427,25.030561857505855,121.29914192795128
2232,TR-2233,桃園市,1.4188040676601,24.943236116249754,121.2181282098716
2234,TR-2235,桃園市,1.4656494753991098,24.926989679403587,121.284901463241
2238,TR-2239,桃園市,0.9971953980090102,25.013060653077236,121.31864766369591
2242,TR-2243,桃園市,1.09088621348703,24.979597735297094,121.27051147489719
2285,TR-2286,桃園市,1.254845140573565,24.958525147676863,121.16606264119773
2293,TR-2294,桃園市,1.6108702393900407,25.025488632721146,121.29881254642507
2305,TR-2306,桃園市,1.7701446257026745,25.00683350538351,121.32174249604977
2317,TR-2318,桃園市,1.5733939131988326,24.963614460828207,121.22337357269103
2320,TR-2321,桃園市,1.161154325095545,25.039593816615028,121.39087039111415
2322,TR-2323,桃園市,1.0768325911653271,24.91236614065025,121.16299124295628
2352,TR-2353,桃園市,1.55934029087713,25.056747476649022,121.29730248368016
2371,TR-2372,桃園市,1.7701446257026745,25.00911105910068,121.30779865553286
2387,TR-2388,桃園市,1.5827629947466348,25.051690217912522,121.29802369392337
2390,TR-2391,桃園市,1.4656494753991098,24.99451470205022,121.29774697466964
2391,TR-2392,桃園市,1.7232992179636646,25.006665232538474,121.22098443390279
2411,TR-2412,桃園市,1.301690548312575,25.055451879814775,121.36787715986469
2422,TR-2423,桃園市,1.6296084024856448,24.98810682763826,121.28742946630025
2430,TR-2431,桃園市,0.8098137670529704,24.98291187321613,121.27503560272598
2449,TR-2450,桃園市,1.4422267715296049,25.039387220680357,121.29221645452736
2465,TR-2466,桃園市,1.6530311063551495,25.00185637832402,121.31448756977049
2512,TR-2513,桃園市,1.348535956051585,24.986556234738256,121.2862470806613
2515,TR-2516,桃園市,0.6177475953230296,24.910697970796882,121.16921596583443
2543,TR-2544,桃園市,1.7232992179636646,25.008346913517368,121.20675036447446
2555,TR-2556,桃園市,1.348535956051585,24.959966908840688,121.20457981410792
2560,TR-2561,桃園市,1.55934029087713,25.04083999707964,121.28798829612347
2580,TR-2581,桃園市,1.222053355156258,24.867476799095243,121.21294799203957
2582,TR-2583,桃園市,1.4656494753991098,25.04792531942747,121.38453421239808
2613,TR-2614,桃園市,1.5359175870076247,25.04964425191238,121.30079376417166
2616,TR-2617,桃園市,1.254845140573565,24.972229328488318,121.22814333410493
2628,TR-2629,桃園市,1.4890721792686148,24.967142666416397,121.2968194134421
2634,TR-2635,桃園市,1.6998765140941594,25.055354995694838,121.37053306907858
2703,TR-2704,桃園市,1.222053355156258,24.97711096535915,121.32237828756325
2706,TR-2707,桃園市,0.9175582048526932,24.949588214393522,121.20167104766836
2719,TR-2720,桃園市,2.0277943682672293,25.006386088115885,121.29362442600639
2728,TR-2729,桃園市,1.2314224367040598,24.99917440382492,121.33939610644384
2738,TR-2739,桃園市,1.161154325095545,24.942506565306488,121.24599177263464
2752,TR-2753,桃園市,1.5827629947466348,24.96490581488912,121.29572461031971
2766,TR-2767,桃園市,0.9971953980090102,25.054792138492548,121.38244456415089
2774,TR-2775,桃園市,1.7467219218331695,25.042510140484175,121.28803183739235
2785,TR-2786,桃園市,1.9341035527892092,25.021345788875042,121.29824764012055
2804,TR-2805,桃園市,1.8404127373111896,25.014085700138956,121.30777142393967
2807,TR-2808,桃園市,1.395381363790595,25.01564787428524,121.26036528871784
2819,TR-2820,桃園市,1.13773162122604,25.0185545601768,121.29446584193518
2820,TR-2821,桃園市,1.161154325095545,25.01291402268274,121.29338234375057
2824,TR-2825,桃園市,1.7232992179636646,25.009003009585193,121.29880236890601
2834,TR-2835,桃園市,0.7629683593139605,24.873694649228362,121.23867035667654
2846,TR-2847,桃園市,1.7232992179636646,25.022121185126036,121.29423654494796
2847,TR-2848,桃園市,1.32511325218208,24.99123485507493,121.28048266179351
2854,TR-2855,桃園市,1.0674635096175251,24.942581162662993,121.21529501796468
2856,TR-2857,桃園市,0.9269272864004954,24.999591215608213,121.30093927582128
2860,TR-2861,桃園市,1.6296084024856448,25.040092920261895,121.2914550558049
2863,TR-2864,桃園市,0.9971953980090102,24.979425504535666,121.31663934715719
2874,TR-2875,桃園市,1.5124948831381198,25.01112924832474,121.29650893133493
2888,TR-2889,桃園市,1.0674635096175251,25.02333789915589,121.29980811376457
2890,TR-2891,桃園市,1.161154325095545,24.931801140091526,121.28049652546666
2914,TR-2915,桃園市,1.676453810224655,25.001467816904814,121.20639210739876
2927,TR-2928,桃園市,1.27826784444307,25.048209326237632,121.35757823323017
2937,TR-2938,桃園市,1.8404127373111896,25.00013970439872,121.29301517109658
2956,TR-2957,桃園市,1.395381363790595,25.056088378944953,121.29732071617941
2959,TR-2960,桃園市,1.2079997328345549,24.931381157255036,121.28297090148617
2972,TR-2973,桃園市,1.09088621348703,25.04003200382439,121.38902853091247
3008,TR-3009,桃園市,1.0206181018785152,24.94094663770978,121.21555953406552
3012,TR-3013,桃園市,1.0440408057480202,24.988595950680853,121.27706904910644
3028,TR-3029,桃園市,0.9737726941395052,24.99851552898478,121.31890734243288
3032,TR-3033,桃園市,1.7701446257026745,24.999229914280317,121.29196290001747
3035,TR-3036,桃園市,1.2314224367040598,25.04169742513658,121.38740853228715
3040,TR-3041,桃園市,1.114308917356535,25.004126897479942,121.29921657901826
3054,TR-3055,桃園市,1.8638354411806943,25.013285705412116,121.30164637802616
3055,TR-3056,桃園市,1.6296084024856448,25.01200658626574,121.29570850996714
3064,TR-3065,桃園市,1.5827629947466348,25.05233951195862,121.28926394474631
3074,TR-3075,桃園市,1.348535956051585,25.047814422947287,121.38202649190892
3075,TR-3076,桃園市,1.32511325218208,25.039306947912095,121.39009651110662
3078,TR-3079,桃園市,0.7395456554444555,25.04049153447621,121.18319839034604
3081,TR-3082,桃園市,1.27826784444307,24.9435248537926,121.24715236329382
3090,TR-3091,桃園市,1.7701446257026745,25.01088413077877,121.20656636573418
3128,TR-3129,桃園市,1.301690548312575,24.9271334705058,121.28524832748647
3145,TR-3146,桃園市,1.55934029087713,25.0158783816775,121.29638162315923
3150,TR-3151,桃園市,1.7701446257026745,25.00632265484998,121.20156543599964
3171,TR-3172,桃園市,0.9784572349134064,24.91230028598115,121.15705125532611
3175,TR-3176,桃園市,1.254845140573565,24.926145672906426,121.28717672719586
3176,TR-3177,桃園市,1.058094428069723,24.95859339829959,121.19191094078829
3178,TR-3179,桃園市,1.5124948831381198,25.01067447828282,121.31990968320105
3183,TR-3184,桃園市,1.348535956051585,24.98747431184583,121.28770535777747
3190,TR-3191,桃園市,1.0206181018785152,24.974277824073422,121.32156862156886
3193,TR-3194,桃園市,1.175207947417248,24.977641541752686,121.25344085175908
3206,TR-3207,桃園市,1.55934029087713,25.02820756154024,121.29810567865285
3221,TR-3222,桃園市,1.301690548312575,24.9855252866837,121.2824211179041
3228,TR-3229,桃園市,1.55934029087713,24.961679138198637,121.22552909874284
3236,TR-3237,桃園市,1.161154325095545,25.01221545136057,121.31703051819561
3240,TR-3241,桃園市,1.348535956051585,25.060579483024945,121.29527984018183
3253,TR-3254,桃園市,1.4188040676601,25.057139663508703,121.29531124269107
3270,TR-3271,桃園市,1.0674635096175251,24.942110783851952,121.21591803879072
3280,TR-3281,桃園市,1.18457702896505,24.97772719228355,121.25084590972286
3286,TR-3287,桃園市,1.4890721792686148,25.05487170572721,121.38309894626198
3318,TR-3319,桃園市,0.9971953980090102,24.99084524888875,121.29061567938228
3338,TR-3339,桃園市,0.9737726941395052,25.052217757000193,121.1234621217868
3343,TR-3344,桃園市,1.348535956051585,24.930177332509857,121.28457214888253
3345,TR-3346,桃園市,0.5990094322274255,24.92099776785132,121.1706853962573
3350,TR-3351,桃園市,1.386012282242793,24.918861360348117,121.21046205496458
3353,TR-3354,桃園市,1.676453810224655,25.006847917106768,121.20036749953483
3377,TR-3378,桃園市,1.245476059025763,24.965021350897594,121.29664595729864
3379,TR-3380,桃園市,1.32511325218208,25.01032732864685,121.30021245471241
3380,TR-3381,桃園市,1.09088621348703,25.004476034377333,121.31805090116033
3384,TR-3385,桃園市,1.2314224367040598,25.02503052397094,121.25384525943062
3411,TR-3412,桃園市,1.3906968230166938,24.961662084827264,121.22486551606269
3414,TR-3415,桃園市,0.9737726941395052,25.05586649967018,121.37891950359217
3416,TR-3417,桃園市,1.6061856986161398,25.052727261284623,121.28950271942354
3419,TR-3420,桃園市,0.9503499902700004,24.989861908336916,121.32100488853376
3420,TR-3421,桃園市,1.09088621348703,24.945257198036618,121.24781928292964
3423,TR-3424,桃園市,1.348535956051585,25.016103309632783,121.26320987408798
3437,TR-3438,桃園市,1.503125801590318,25.057980810455884,121.36745851928654
3444,TR-3445,桃園市,1.09088621348703,25.020330037873073,121.41008110951087
3462,TR-3463,桃園市,0.9035045825309904,24.98977536717101,121.29293116161276
3473,TR-3474,桃園市,1.09088621348703,25.004763368549813,121.31878477074419
3474,TR-3475,桃園市,1.4422267715296049,24.998848463136774,121.28849465321926
3491,TR-3492,桃園市,0.7770219816356634,24.913334016157098,121.17721869171248
3496,TR-3497,桃園市,1.7701446257026745,25.04055812117638,121.28901828310012
3498,TR-3499,桃園市,1.0440408057480202,25.01518257799716,121.31427380570665
3519,TR-3520,桃園市,1.0112490203307132,25.015739329674073,121.4017629747054
3547,TR-3548,桃園市,1.7467219218331695,25.004360370144344,121.21034990617665
3566,TR-3567,桃園市,1.5827629947466348,25.05298952924799,121.36692826504623
3567,TR-3568,桃園市,1.676453810224655,25.005462514815292,121.21616735023882
3568,TR-3569,桃園市,1.5827629947466348,25.00927936649878,121.20491902341695
3583,TR-3584,桃園市,0.9597190718178024,24.99147344002707,121.28321729086464
3588,TR-3589,桃園市,0.7629683593139605,24.97224191230634,121.31948337336132
3601,TR-3602,桃園市,1.09088621348703,25.010984318644518,121.30566326889215
3607,TR-3608,桃園市,1.348535956051585,25.036480134257687,121.2922095669665
3619,TR-3620,桃園市,0.9737726941395052,25.055124777874823,121.29610922297937
3625,TR-3626,桃園市,1.6998765140941594,25.02336263254033,121.29647886288727
3626,TR-3627,桃園市,0.7161229515749503,24.914655178257814,121.25064890107947
3631,TR-3632,桃園市,1.4656494753991098,25.018264025502436,121.29528753416416
3638,TR-3639,桃園市,1.301690548312575,24.999715771920197,121.20678545299755
3663,TR-3664,桃園市,1.7232992179636646,25.042812753889276,121.29485078238241
3666,TR-3667,桃園市,1.4890721792686148,24.963830545957084,121.21767920246518
3667,TR-3668,桃園市,1.676453810224655,25.010484318620477,121.29846909361173
3670,TR-3671,桃園市,1.161154325095545,25.00446575515156,121.31863539565784
3681,TR-3682,桃園市,0.7863910631834654,24.959903350089697,121.21130426831586
3687,TR-3688,桃園市,1.8591509004067936,25.015622238882738,121.20783261945121
3689,TR-3690,桃園市,1.8076209518938824,25.052771450749788,121.30354674923021
3692,TR-3693,桃園市,1.7701446257026745,25.013708402609875,121.30244994946966
3696,TR-3697,桃園市,1.9575262566587144,25.056539310652013,121.36988248535049
